mode,cohort,window,predictor,n,r,p,partial_r_lag,partial_p_lag,n_partial,abs_r,abs_partial_r
demeaned,min500ha,winter_recharge,days_vpd_gt2,180,0.12019261261871847,0.10802134403466485,0.046329124100092794,0.5582641511591915,162,0.12019261261871847,0.046329124100092794
demeaned,arbequina,agro_year,ratio_p_et0,100,-0.15582152910441394,0.12159893811160517,-0.04583364048071968,0.6679497259120727,90,0.15582152910441394,0.04583364048071968
raw,arbequina,winter_recharge,mean_vpd,100,-0.024344339619832383,0.8100059688566751,-0.04555021346868738,0.669883296114122,90,0.024344339619832383,0.04555021346868738
demeaned_nodana,min500ha,calendar_year,sum_cwb,144,-0.09974597077288329,0.23424742825224715,-0.045234527545993906,0.6149969806333473,126,0.09974597077288329,0.045234527545993906
demeaned_nodana,min500ha,prev_fruit_dev,days_tmax_gt35,126,0.06527214601037026,0.46774628994409745,0.045089027128891165,0.6161360540183838,126,0.06527214601037026,0.045089027128891165
raw,min500ha,winter_recharge,days_vpd_gt2,180,-0.09304261519055705,0.2141267087317967,-0.04468812205769211,0.5723018530763913,162,0.09304261519055705,0.04468812205769211
demeaned_nodana,all_olive,bloom,sum_cwb,284,-0.014494535925666177,0.8078491196451411,0.044468702644461136,0.4857396860824353,248,0.014494535925666177,0.044468702644461136
demeaned,all_olive,spring,ratio_p_et0,354,-0.07291287161970819,0.17105616483357935,-0.04422899772112707,0.4318705323276888,318,0.07291287161970819,0.04422899772112707
demeaned_nodana,arbequina,winter_recharge,days_vpd_gt2,80,0.05613385632192474,0.6209073698417901,-0.04420327107916886,0.7163436550752131,70,0.05613385632192474,0.04420327107916886
demeaned_nodana,arbequina,winter_recharge,sum_cwb,80,-0.09110970084706385,0.42153669128362575,0.04387168116431932,0.7183824738636272,70,0.09110970084706385,0.04387168116431932
demeaned_nodana,all_olive,winter_recharge,days_vpd_gt2,284,0.07644442833857927,0.19898000513291286,0.04283575343718672,0.5019158113624302,248,0.07644442833857927,0.04283575343718672
demeaned_nodana,min500ha,bloom,mean_tmax,144,0.17462498582920424,0.03631801799816998,0.042687838024919385,0.6350644581918597,126,0.17462498582920424,0.042687838024919385
demeaned,arbequina,fruit_dev,sum_et0,100,-0.2066089139070689,0.039167552935663444,-0.04260894899398232,0.6900739360378392,90,0.2066089139070689,0.04260894899398232
raw,min500ha,maturation,mean_tmax,180,0.09388786302335476,0.20997529140281948,0.04236761013916991,0.5924311149411412,162,0.09388786302335476,0.04236761013916991
raw,min500ha,spring,mean_tmax,180,-0.0033436195892732755,0.964468416876243,0.042170267588402574,0.5941577008973262,162,0.0033436195892732755,0.042170267588402574
raw,arbequina,pre_bloom,days_vpd_gt2,100,-0.10784564789355482,0.28551322622259434,-0.04207763026251332,0.6937449794416644,90,0.10784564789355482,0.04207763026251332
demeaned,arbequina,pre_bloom,sum_cwb,100,-0.21473746794897067,0.03191511602436314,-0.04192401156521344,0.6948077002771476,90,0.21473746794897067,0.04192401156521344
demeaned_nodana,all_olive,spring,days_tmax_gt35,284,-0.03837723703661019,0.5194913552504077,-0.041815386582323186,0.5121656402222707,248,0.03837723703661019,0.041815386582323186
raw,all_olive,spring,sum_cwb,354,-0.033860399003773904,0.5254228820443368,-0.039778169103003615,0.47967038375299836,318,0.033860399003773904,0.039778169103003615
demeaned,arbequina,maturation,days_vpd_gt2,100,-0.036433215460245486,0.7189435205637554,-0.039521107859766494,0.7115063691918334,90,0.036433215460245486,0.039521107859766494
raw,min500ha,winter_recharge,sum_cwb,180,0.018395168234419935,0.8063802024876598,0.03927170915572005,0.6197757999668505,162,0.018395168234419935,0.03927170915572005
demeaned,min500ha,bloom_to_set,ratio_p_et0,180,-0.13917612162679283,0.06241812335604776,-0.03926073096641887,0.6198737291437662,162,0.13917612162679283,0.03926073096641887
demeaned,all_olive,winter_recharge,days_vpd_gt2,354,0.07289530280268847,0.171159588409056,0.03887657183232742,0.48969140479216366,318,0.07289530280268847,0.03887657183232742
demeaned,arbequina,prev_fruit_dev,mean_tmax,90,0.07144122130551198,0.5034107907961612,0.03878020130632751,0.7166832042926561,90,0.07144122130551198,0.03878020130632751
raw,all_olive,winter_recharge,mean_vpd,354,0.032771729646457595,0.5388316479920482,0.03821346653586509,0.49713260974377993,318,0.032771729646457595,0.03821346653586509
raw,all_olive,spring,ratio_p_et0,354,-0.04798975865307575,0.36798869357483166,-0.038017727739047165,0.4993405474530355,318,0.04798975865307575,0.038017727739047165
demeaned_nodana,all_olive,maturation,days_vpd_gt2,284,-0.030398681655618785,0.6099490118706833,-0.03768185948609129,0.55477079130485,248,0.030398681655618785,0.03768185948609129
demeaned_nodana,arbequina,spring,sum_et0,80,0.2093435005899431,0.06236895424571338,-0.03731311453468748,0.7590948412923579,70,0.2093435005899431,0.03731311453468748
raw,min500ha,calendar_year,mean_tmax,180,-0.0673514457881927,0.3690044193500616,-0.036964448195499704,0.6405019772969777,162,0.0673514457881927,0.036964448195499704
demeaned_nodana,arbequina,bloom,mean_vpd,80,0.1736919034364991,0.12335706465812003,-0.03679245148720135,0.7623566966957737,70,0.1736919034364991,0.03679245148720135
demeaned_nodana,arbequina,pre_bloom,days_vpd_gt2,80,0.031938616833861795,0.7785236921599668,0.03667282911468859,0.763106693899361,70,0.031938616833861795,0.03667282911468859
raw,all_olive,winter_recharge,days_vpd_gt2,354,-0.10351612484443666,0.05165635985318877,-0.03599873883107196,0.5224139109509002,318,0.10351612484443666,0.03599873883107196
demeaned,arbequina,winter_recharge,days_vpd_gt2,100,0.06162567110331621,0.5424659985981825,-0.034687504794218615,0.7455047904148724,90,0.06162567110331621,0.034687504794218615
demeaned_nodana,min500ha,prev_summer,mean_vpd,126,0.0244017918595044,0.7862218436681928,-0.03353534587252301,0.7093072775015224,126,0.0244017918595044,0.03353534587252301
demeaned,min500ha,prev_summer,mean_tmax,162,0.09472133718257418,0.23054044409054977,0.03348347128223278,0.6722999753776588,162,0.09472133718257418,0.03348347128223278
demeaned,all_olive,spring,days_tmax_gt35,354,-0.031483884471795065,0.5549110862749034,-0.03331987760227575,0.5538485137987252,318,0.031483884471795065,0.03331987760227575
raw,min500ha,prev_summer,ratio_p_et0,162,-0.08207410908899727,0.299132024916603,-0.03305887845160275,0.6762200406861936,162,0.08207410908899727,0.03305887845160275
raw,min500ha,pre_bloom,sum_precip,180,-0.050893353449039995,0.49746174185047987,-0.03242042424907133,0.6821309588874594,162,0.050893353449039995,0.03242042424907133
demeaned,min500ha,bloom,sum_precip,180,-0.1490264139732991,0.04586501309161787,-0.031963846576023996,0.6863699388459392,162,0.1490264139732991,0.031963846576023996
demeaned,min500ha,winter_recharge,mean_tmax,180,-0.046992102440593,0.5310400687753728,-0.03188182566921628,0.6871324825512631,162,0.046992102440593,0.03188182566921628
demeaned_nodana,all_olive,set_to_dev,sum_cwb,284,0.0819519283951408,0.16841791701950706,0.03141526176717596,0.6224718006866831,248,0.0819519283951408,0.03141526176717596
raw,arbequina,winter_recharge,sum_precip,100,-0.03100493690041245,0.7594334059603949,0.03135170626252913,0.7692600463046471,90,0.03100493690041245,0.03135170626252913
demeaned,arbequina,spring,mean_tmax,100,0.23038230667521511,0.02111230784694864,0.03131348361195424,0.7695335265249951,90,0.23038230667521511,0.03131348361195424
raw,all_olive,set_to_dev,sum_cwb,354,0.04042535460229803,0.44832024971963275,0.031201969321585442,0.579336121710713,318,0.04042535460229803,0.031201969321585442
raw,all_olive,spring,mean_tmax,354,0.019859300958452186,0.7096205818600531,0.030972712737712852,0.5821276045749212,318,0.019859300958452186,0.030972712737712852
demeaned,all_olive,prev_fruit_dev,days_vpd_gt2,320,0.04427592656063963,0.42992525671093024,0.030909604134461272,0.5828971260877328,318,0.04427592656063963,0.030909604134461272
raw,all_olive,bloom_to_set,sum_precip,354,-0.05919076247241749,0.26669630584088555,-0.030468862910918187,0.5882844706963746,318,0.05919076247241749,0.030468862910918187
demeaned_nodana,arbequina,bloom,mean_tmax,80,0.20010284235939996,0.0751328988246171,-0.03027059730948381,0.8035473496696955,70,0.20010284235939996,0.03027059730948381
demeaned,all_olive,bloom,sum_precip,354,-0.009236948900619981,0.8625090171953005,0.030166380542192554,0.5919950250119121,318,0.009236948900619981,0.030166380542192554
demeaned,arbequina,pre_bloom,days_vpd_gt2,100,0.026694378353797298,0.7920614829060821,0.029997524117924394,0.7789660896293197,90,0.026694378353797298,0.029997524117924394
demeaned,all_olive,bloom_to_set,ratio_p_et0,354,0.005578410129984933,0.9167037219217701,0.029887505595411777,0.5954254299010506,318,0.005578410129984933,0.029887505595411777
demeaned,min500ha,prev_summer,ratio_p_et0,162,0.06871184235006418,0.38494878276646416,0.02965598864284992,0.7079441034785419,162,0.06871184235006418,0.02965598864284992
demeaned,min500ha,bloom_to_set,sum_cwb,180,-0.1420053907669598,0.05722644232459691,-0.029399066349795482,0.7103606583726482,162,0.1420053907669598,0.029399066349795482
demeaned_nodana,arbequina,prev_fruit_dev,ratio_p_et0,70,-0.03591021664209545,0.7678931357603053,-0.02906623320403853,0.8112162576289546,70,0.03591021664209545,0.02906623320403853
demeaned_nodana,min500ha,bloom,sum_et0,144,0.12510599031343483,0.13515887764205348,-0.028987174696137034,0.7472972878934995,126,0.12510599031343483,0.028987174696137034
demeaned,arbequina,prev_summer,days_tmax_gt35,90,-0.018250280915504707,0.864434994568609,-0.028952299700319418,0.7864810129927043,90,0.018250280915504707,0.028952299700319418
raw,all_olive,agro_year,mean_tmax,354,0.05251329587945457,0.3245173946621415,0.028346343804226487,0.6145436530796488,318,0.05251329587945457,0.028346343804226487
raw,all_olive,bloom_to_set,sum_cwb,354,0.009610832418305243,0.8570023550263574,0.028326672138663696,0.6147894124580968,318,0.009610832418305243,0.028326672138663696
raw,arbequina,pre_bloom,mean_vpd,100,0.012140394941059581,0.9045766201409573,-0.027904308097457284,0.7940355084809642,90,0.012140394941059581,0.027904308097457284
demeaned_nodana,arbequina,prev_summer,sum_et0,70,0.004338735013524973,0.9715638295825252,-0.027817661065111677,0.8191853988544021,70,0.004338735013524973,0.027817661065111677
demeaned,all_olive,bloom_to_set,sum_cwb,354,-0.00905450189064679,0.8651985827307085,0.027678445145828935,0.6229116958867069,318,0.00905450189064679,0.027678445145828935
raw,all_olive,calendar_year,sum_precip,354,-0.008386772586037863,0.8750550329661404,-0.027444103989575253,0.6258593348840715,318,0.008386772586037863,0.027444103989575253
demeaned_nodana,min500ha,prev_summer,days_tmax_gt35,126,0.002120832574301219,0.9811963574526202,-0.02732431815894778,0.7613452991341394,126,0.002120832574301219,0.02732431815894778
raw,min500ha,prev_summer,sum_cwb,162,0.015634096731352732,0.8434670015774384,0.0271985922637959,0.731173861712142,162,0.015634096731352732,0.0271985922637959
raw,all_olive,fruit_set,sum_precip,354,-0.1107003564919808,0.03735610583998996,-0.027039636262095747,0.6309609012696186,318,0.1107003564919808,0.027039636262095747
demeaned_nodana,min500ha,pre_bloom,sum_et0,144,0.09897136888549463,0.23791846098444364,0.026989178355259845,0.7641862018748167,126,0.09897136888549463,0.026989178355259845
demeaned,all_olive,bloom_to_set,sum_precip,354,-0.047298130870717436,0.374939885880511,-0.02692770876001543,0.6323757580553082,318,0.047298130870717436,0.02692770876001543
demeaned_nodana,min500ha,prev_summer,ratio_p_et0,126,0.0506115470800754,0.573562800239221,0.026891016167836845,0.7650188960099452,126,0.0506115470800754,0.026891016167836845
raw,all_olive,bloom,sum_precip,354,-0.01087551479693592,0.8384285896620357,-0.026717595282716607,0.6350353843117021,318,0.01087551479693592,0.026717595282716607
demeaned_nodana,arbequina,spring,mean_tmax,80,0.23797141694782017,0.0335348619116861,0.026391702905190665,0.8283090675746363,70,0.23797141694782017,0.026391702905190665
demeaned,min500ha,prev_fruit_dev,sum_et0,162,0.0493106378677133,0.5331917641746957,0.02627883566408376,0.7399328460646236,162,0.0493106378677133,0.02627883566408376
raw,arbequina,winter_recharge,ratio_p_et0,100,0.00681806167772107,0.9463236193426905,0.026231936834324485,0.8061300278481017,90,0.00681806167772107,0.026231936834324485
raw,min500ha,prev_fruit_dev,mean_tmax,162,-0.08294986545937512,0.29398778922839297,-0.026214320760688546,0.7405485023305295,162,0.08294986545937512,0.026214320760688546
raw,min500ha,bloom,mean_tmax,180,-0.026755592407555095,0.721445954054025,0.02512109425822627,0.7510057427449653,162,0.026755592407555095,0.02512109425822627
raw,arbequina,winter_recharge,sum_et0,100,-0.16330586784126055,0.10449422403394266,0.024867286851337912,0.8160331398195422,90,0.16330586784126055,0.024867286851337912
raw,arbequina,fruit_set,sum_cwb,100,-0.06452626795987551,0.52359390714194,-0.024399182897513246,0.8194368648127236,90,0.06452626795987551,0.024399182897513246
demeaned_nodana,arbequina,prev_fruit_dev,sum_precip,70,-0.025263891314091413,0.835541251805048,-0.023345935181144476,0.847871269064143,70,0.025263891314091413,0.023345935181144476
demeaned,arbequina,prev_fruit_dev,sum_et0,90,-0.0025301605506153654,0.9811176577775155,-0.02183015938079916,0.8381749661319511,90,0.0025301605506153654,0.02183015938079916
raw,min500ha,agro_year,mean_tmax,180,-0.015799755783980365,0.8332678311286207,-0.02180519133821449,0.7829947987207584,162,0.015799755783980365,0.02180519133821449
demeaned,arbequina,winter_recharge,mean_tmax,100,-0.09965257924384817,0.3239098339696486,0.021615714220309744,0.839743339367734,90,0.09965257924384817,0.021615714220309744
raw,min500ha,winter_recharge,ratio_p_et0,180,-0.019521029495149667,0.7947848797545602,0.02161387778849463,0.7848521463835298,162,0.019521029495149667,0.02161387778849463
demeaned_nodana,min500ha,bloom,mean_vpd,144,0.15038865668946838,0.07198985476359532,0.01966872840043696,0.8269603109832477,126,0.15038865668946838,0.01966872840043696
demeaned_nodana,arbequina,winter_recharge,sum_precip,80,-0.2257627065227103,0.04405369326922442,0.019330890861219304,0.8737976818594224,70,0.2257627065227103,0.019330890861219304
demeaned_nodana,min500ha,agro_year,ratio_p_et0,144,-0.07983486127479325,0.3415088968580448,0.018697130273320848,0.8353841403797693,126,0.07983486127479325,0.018697130273320848
demeaned_nodana,min500ha,spring,mean_vpd,144,0.1556988245716504,0.062394295060613246,0.018586441426834827,0.8363450248392479,126,0.1556988245716504,0.018586441426834827
demeaned,all_olive,pre_bloom,mean_tmax,354,0.013385116981466175,0.8018450314400918,0.01825871055134653,0.7456773847117182,318,0.013385116981466175,0.01825871055134653
raw,all_olive,fruit_dev,sum_cwb,354,0.06648064627555889,0.21211062756541788,0.01787187080741906,0.750885906201211,318,0.06648064627555889,0.01787187080741906
raw,arbequina,winter_recharge,sum_cwb,100,0.0430821437365825,0.6703974134820918,0.01705796121334362,0.8732154490631941,90,0.0430821437365825,0.01705796121334362
demeaned_nodana,min500ha,prev_summer,sum_cwb,126,-0.005552404711728056,0.9507978299468393,-0.017047277008934093,0.8497308252754034,126,0.005552404711728056,0.017047277008934093
raw,all_olive,bloom_to_set,ratio_p_et0,354,-0.01188316731052256,0.8236930662698687,0.017029937461628203,0.7622607776442532,318,0.01188316731052256,0.017029937461628203
demeaned,arbequina,pre_bloom,sum_et0,100,0.11278365404708589,0.26389778660087615,-0.016255144395699955,0.879136261226611,90,0.11278365404708589,0.016255144395699955
demeaned,min500ha,prev_summer,mean_vpd,162,0.0704782195293401,0.3728198332799503,0.016127443858365623,0.838593741852457,162,0.0704782195293401,0.016127443858365623
raw,min500ha,agro_year,sum_cwb,180,0.023501215988596134,0.7541678176536311,-0.015897026507892723,0.8408690423783717,162,0.023501215988596134,0.015897026507892723
raw,all_olive,calendar_year,ratio_p_et0,354,0.021026868043526083,0.6933872289301811,0.015561711370636324,0.7822185802852909,318,0.021026868043526083,0.015561711370636324
demeaned_nodana,min500ha,spring,sum_et0,144,0.15867553788152727,0.057490341541131376,0.01517464218623719,0.8660742732873246,126,0.15867553788152727,0.01517464218623719
demeaned,arbequina,agro_year,sum_cwb,100,-0.03339886632834409,0.741489387838748,0.014002116329055628,0.8957869354704856,90,0.03339886632834409,0.014002116329055628
raw,all_olive,bloom,ratio_p_et0,354,0.024577510923567355,0.6449010438455219,0.013827626875137384,0.8059743713386632,318,0.024577510923567355,0.013827626875137384
raw,min500ha,pre_bloom,mean_vpd,180,0.024597423746514836,0.7430934471891858,0.013408292252619034,0.8655246593283445,162,0.024597423746514836,0.013408292252619034
demeaned_nodana,all_olive,pre_bloom,sum_et0,284,0.030265122321854514,0.6115207834320128,-0.012822327419267792,0.8407655604128286,248,0.030265122321854514,0.012822327419267792
raw,all_olive,calendar_year,sum_cwb,354,0.031674524889096334,0.5525161844238039,0.012463032270547762,0.8247957062004327,318,0.031674524889096334,0.012463032270547762
raw,arbequina,agro_year,sum_cwb,100,0.15515470342394913,0.12322178864218976,0.012351922341609636,0.908011562612305,90,0.15515470342394913,0.012351922341609636
demeaned,min500ha,prev_summer,sum_precip,162,0.060287161364323764,0.4460111039132802,0.012245206752768105,0.877093347929898,162,0.060287161364323764,0.012245206752768105
demeaned_nodana,arbequina,spring,mean_vpd,80,0.2162668845997815,0.05400770218719265,-0.01220249334292132,0.9201388457050914,70,0.2162668845997815,0.01220249334292132
demeaned,min500ha,bloom,sum_cwb,180,-0.12786953532273376,0.08714991496883463,0.012099818195396142,0.8785413449160964,162,0.12786953532273376,0.012099818195396142
raw,all_olive,winter_recharge,sum_et0,354,0.013634572954300829,0.7982307353469454,-0.012082029207871822,0.8300691868164877,318,0.013634572954300829,0.012082029207871822
demeaned_nodana,all_olive,bloom_to_set,ratio_p_et0,284,-0.014855579202161644,0.8031594435814953,0.0118874834434889,0.8522368804902728,248,0.014855579202161644,0.0118874834434889
demeaned,min500ha,bloom,ratio_p_et0,180,-0.11763513142140333,0.11578571136207773,0.011283081086148727,0.8866829838864917,162,0.11763513142140333,0.011283081086148727
demeaned,arbequina,pre_bloom,ratio_p_et0,100,-0.18206208758301665,0.06984497784846834,-0.01107306058675274,0.9175002623654831,90,0.18206208758301665,0.01107306058675274
demeaned,min500ha,prev_summer,sum_cwb,162,0.017661021059053785,0.8234850484053794,-0.009848317881668053,0.9010136251453184,162,0.017661021059053785,0.009848317881668053
raw,all_olive,summer,sum_cwb,354,-0.001549787940984694,0.9768199494561596,-0.009807577600558526,0.8617007189050567,318,0.001549787940984694,0.009807577600558526
demeaned,arbequina,spring,mean_vpd,100,0.21325890283512383,0.0331428260288675,0.009065132381676487,0.9324212006212252,90,0.21325890283512383,0.009065132381676487
raw,min500ha,winter_recharge,mean_vpd,180,-0.006394417696588901,0.9321077104150879,-0.008743851433823165,0.9120672703332289,162,0.006394417696588901,0.008743851433823165
raw,min500ha,maturation,days_vpd_gt2,180,-0.018013961237582747,0.8103160002690294,-0.008706464312685881,0.9124417527967938,162,0.018013961237582747,0.008706464312685881
raw,all_olive,bloom,mean_tmax,354,-0.018815724132546893,0.7242422218964057,0.00826528052060148,0.8832795009914717,318,0.018815724132546893,0.00826528052060148
demeaned,all_olive,calendar_year,ratio_p_et0,354,-0.006308599147090228,0.9058482155560644,0.007806493014310948,0.8897159636668465,318,0.006308599147090228,0.007806493014310948
demeaned,all_olive,maturation,mean_vpd,354,-0.007812242318197835,0.8835512930530809,0.007412720500985866,0.8952461039730758,318,0.007812242318197835,0.007412720500985866
raw,all_olive,calendar_year,mean_tmax,354,0.03032805337720474,0.5695383102854606,0.007284999214599354,0.8970409234318246,318,0.03032805337720474,0.007284999214599354
demeaned_nodana,min500ha,prev_summer,sum_precip,126,0.0391946952904872,0.6630238264825439,0.006682294491445576,0.9408020383160252,126,0.0391946952904872,0.006682294491445576
raw,min500ha,bloom,sum_et0,180,-0.06390493200573473,0.39406253430514665,-0.006668813337425794,0.9328785001648173,162,0.06390493200573473,0.006668813337425794
demeaned_nodana,all_olive,prev_fruit_dev,sum_et0,250,0.015929924909354427,0.8021018436327083,0.00663273088280641,0.9172282368899557,248,0.015929924909354427,0.00663273088280641
raw,all_olive,bloom,sum_cwb,354,0.033406316347395576,0.5309949353225425,0.006470743202447818,0.908495307445068,318,0.033406316347395576,0.006470743202447818
demeaned_nodana,arbequina,prev_summer,days_vpd_gt2,70,0.03328646512123654,0.7844259588046562,-0.006369992046342427,0.9582609094786544,70,0.03328646512123654,0.006369992046342427
demeaned,all_olive,calendar_year,sum_cwb,354,-0.022070117547800167,0.6789996807835946,-0.005706839534012372,0.9192586575542719,318,0.022070117547800167,0.005706839534012372
demeaned_nodana,all_olive,prev_fruit_dev,days_tmax_gt35,250,-6.297219246793558e-05,0.9992095455481119,-0.0056736099371731685,0.9291634319603199,248,6.297219246793558e-05,0.0056736099371731685
demeaned_nodana,arbequina,prev_summer,days_tmax_gt35,70,0.006047359703610976,0.9603731978949014,-0.005555076718689034,0.9635967159811619,70,0.006047359703610976,0.005555076718689034
demeaned,min500ha,spring,mean_tmax,180,0.1591483896482319,0.03284735539909526,0.00500153459170443,0.9496338521412394,162,0.1591483896482319,0.00500153459170443
demeaned,arbequina,prev_summer,sum_et0,90,0.008462798018181322,0.93690194646947,-0.004398530853737006,0.9671802812544518,90,0.008462798018181322,0.004398530853737006
demeaned_nodana,min500ha,maturation,days_vpd_gt2,144,-0.0057209214798732075,0.9457432142226944,-0.004341076256561317,0.9615225443680123,126,0.0057209214798732075,0.004341076256561317
raw,min500ha,spring,sum_et0,180,-0.04298536274242705,0.5666742813036854,0.004265870162007174,0.9570343854704452,162,0.04298536274242705,0.004265870162007174
demeaned_nodana,all_olive,bloom_to_set,sum_cwb,284,-0.03370775605734682,0.5715918339266198,0.003946212011474509,0.9506971857073635,248,0.03370775605734682,0.003946212011474509
demeaned_nodana,arbequina,winter_recharge,mean_vpd,80,0.23969321671700042,0.03223672032353885,-0.0036445334126660755,0.976112187044675,70,0.23969321671700042,0.0036445334126660755
demeaned_nodana,min500ha,pre_bloom,mean_tmax,144,-0.07013554663937349,0.4035371608395137,0.0034801184367347546,0.9691494859983582,126,0.07013554663937349,0.0034801184367347546
demeaned,arbequina,prev_summer,mean_tmax,90,0.029788856296631763,0.7804647660002277,0.003442636999584358,0.9743099414589929,90,0.029788856296631763,0.003442636999584358
demeaned_nodana,all_olive,fruit_dev,sum_precip,284,0.05019211191990106,0.39942239575885663,-0.003330931838916925,0.958376740516282,248,0.05019211191990106,0.003330931838916925
raw,all_olive,fruit_dev,ratio_p_et0,354,0.03443895753428221,0.5183667900275821,-0.0032232672224639424,0.9543437491014016,318,0.03443895753428221,0.0032232672224639424
demeaned,arbequina,prev_fruit_dev,mean_vpd,90,0.023670459726892724,0.8247422688816183,-0.00319269016955012,0.976174558366421,90,0.023670459726892724,0.00319269016955012
raw,all_olive,fruit_set,ratio_p_et0,354,-0.07914293725379792,0.13724450954603737,0.002786933686439095,0.9605188176288195,318,0.07914293725379792,0.002786933686439095
raw,min500ha,calendar_year,sum_et0,180,-0.07364002412590218,0.32588500371426304,0.002735250023612839,0.9724429358981782,162,0.07364002412590218,0.002735250023612839
demeaned,arbequina,fruit_dev,days_vpd_gt2,100,-0.14521893022420815,0.14941933693644913,-0.0026532517058325002,0.9801992215205632,90,0.14521893022420815,0.0026532517058325002
demeaned_nodana,min500ha,winter_recharge,mean_vpd,144,0.17016408661439575,0.04144319797809063,0.002461042012312495,0.9781806974116977,126,0.17016408661439575,0.002461042012312495
demeaned,arbequina,prev_fruit_dev,days_tmax_gt35,90,0.011544350804477632,0.9140020407382867,0.0023900520066154544,0.9821630979890484,90,0.011544350804477632,0.0023900520066154544
raw,min500ha,fruit_set,sum_cwb,180,-0.05206844556610348,0.48757195581876733,-0.0019178994755724842,0.9806756343244858,162,0.05206844556610348,0.0019178994755724842
raw,all_olive,prev_fruit_dev,mean_tmax,320,-0.040904192459510415,0.46590486842375084,-0.0008442668512123165,0.9880352520641675,318,0.040904192459510415,0.0008442668512123165
demeaned_nodana,all_olive,set_to_dev,ratio_p_et0,284,0.05130237560206063,0.3890633046724275,0.0005307005513261556,0.9933654598794187,248,0.05130237560206063,0.0005307005513261556
demeaned_nodana,all_olive,bloom,sum_precip,284,-0.04170576190262375,0.48390052440506676,-0.0002214060619193991,0.9972320712818402,248,0.04170576190262375,0.0002214060619193991
demeaned_nodana,all_olive,prev_fruit_dev,mean_tmax,250,0.01949573397428053,0.75904208245489,0.00017535494210734506,0.9978077820608547,248,0.01949573397428053,0.00017535494210734506
raw,all_olive,set_to_dev,ratio_p_et0,354,-0.0032900614700142735,0.950814985915622,0.00013833928190764305,0.9980394176076011,318,0.0032900614700142735,0.00013833928190764305
demeaned,all_olive,maturation,days_vpd_gt2,354,-0.0003209245387863473,0.9951993144251862,-1.688808254884443e-05,0.9997606572081521,318,0.0003209245387863473,1.688808254884443e-05
